rel,statut,level,level_conf,type,type_src,pages,chars,math_score,lycee_score,corrupt
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2013-2014-Mr-Mouajria-Hattab.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1596,10,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2013-2014-Mr-Taamallah-Bechir.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,2866,12,0,0.004
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2014-2015-Mr-ABIDI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1486,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2014-2015-Mr-Ayari-Sallem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1310,8,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2014-2015-Mr-Ben-Amara-Mohamed-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1958,9,0,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2014-2015-Mr-Mezhoud.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,3283,10,0,0.034
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2014-2015-Mr-khlifi-maher-.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,4,3320,8,0,0.127
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-Ayari-Sallem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1212,6,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-Barkallah-Lotfi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,888,6,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2240,11,1,0.005
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-RACHED.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1207,3,0,0.004
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-ZAIRI-RIADH.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,1600,10,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,981,7,0,0.005
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2015-2016-Mr-bboussaffa-belgacem.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1710,12,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2016-2017-Mme-Allani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,2852,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2016-2017-Mr-RIADH-ZAIRI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1824,12,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2016-2017-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,2989,11,0,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2016-2017-Mr-Zantour-Hamdi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2585,10,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2017-2018-Mlle-Dissem-Yosr.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,2,3377,8,0,0.155
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2017-2018-Mr-Ben-Slama.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2547,7,0,0.114
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2017-2018-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,3123,14,1,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2018-2019-Mr-Ben-Alaya-Aymen.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,4359,12,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2018-2019-Mr-Hafsi-Salem.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1445,9,1,0.006
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2018-2019-Mr-Moez-Esmiti.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,4,6256,12,1,0.006
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mme-Allani-najoua.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,12153,2,0,0.041
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mr-BEN-CHEIKH-Mourad.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,4,2333,12,0,0.005
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mr-Ghanmi.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,2,2113,5,0,0.156
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mr-Hafsi-Salem.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1495,9,1,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mr-OUERGHI-CHOKRI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,9393,12,1,0.007
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2019-2020-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1289,13,0,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2020-2021-Mr-Gharbi-Ridha.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,5645,10,0,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2021-2022-Mme-DISSEM-yosr.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,4656,11,0,0.038
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2021-2022-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1434,10,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2022-2023-Mme-Allani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,8,20136,5,0,0.012
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2022-2023-Mr-GHARBI-RIDHA.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,6278,9,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-8eme-2022-2023-Mr-Moez-Mohamed-Sghaier.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,5438,10,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-1-Math-Z-8eme-2014-2015-Mr-BOULAABA-FAKHREDDINE.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1700,10,0,0.004
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-College-pilote-Math-8eme-2016-2017-Mr-Zantour-Hamdi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,4452,6,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-College-pilote-Math-8eme-2018-2019-Mme-Tekeri-Zeineb.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1185,8,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Englais-8eme-2023-2024-.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,3815,0,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Englais-8eme-2023-2024-2-.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,4253,1,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Englais-8eme-2023-2024-3-.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,3400,0,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2011-2012-Mme-leila.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,12039,1,0,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2011-2012-Mr-BEN-CHEIKH-Mourad.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,739,0,0,0.008
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2011-2012-Mr-Dhouib-Ridha.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,2749,1,0,0.033
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2011-2012-Mr-grairi.mohsen.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,2631,1,0,0.016
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2012-2013-Mr-sadok-majdi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1100,10,1,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2013-2014-Mme-Khammassi-Leila.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1698,9,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2013-2014-Mr-.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,5654,10,0,0.009
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mme-Tekeri-Zeineb-2.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,4446,10,0,0.335
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mme-Tekeri-Zeineb.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,3478,9,0,0.473
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-ABDEL-HADI-KCHOUM.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,875,4,0,0.012
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-BOULAABA-FAKHREDDINE-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1521,12,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-Faouzi.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,4389,11,1,0.239
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-Khlifi-Maher.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1056,11,1,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-Masmoudi-Sofien.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1464,10,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2014-2015-Mr-Mezhoud.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,3971,11,0,0.054
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2015-2016-Mme-Tekeri-Zeineb.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1109,8,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2015-2016-Mr-Ayari-Sallem.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,2,3379,11,0,0.258
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2015-2016-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2720,9,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2015-2016-Mr-RIADH-ZAIRI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1348,12,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2015-2016-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,934,10,0,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2016-2017-Mme-Allani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,3043,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2016-2017-Mr-Hafsi-Salem.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,2,5450,9,1,0.132
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2016-2017-Mr-RIADH-ZAIRI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1564,13,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Abidi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1768,10,0,0.007
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Ben-Slama.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1090,10,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Hafsi-Salem.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,778,7,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Imed-Naceur.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,3462,12,1,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,2346,11,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2017-2018-Mr-Tekeri-Zeineb.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1088,8,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2018-2019-Mr-Moez-Esmiti.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,5428,9,0,0.007
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2019-2020-Mme-Allani-Najoua.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,8,4766,12,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2019-2020-Mr-ZOUARI-SAMI-2.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1355,11,0,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2019-2020-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1343,11,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2020-2021-Mr-Gharbi-Ridha.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1510,13,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2021-2022-Mme-Allani.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,5429,8,0,0.194
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2022-2023-Mr-GHARBI-RIDHA.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1732,16,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Math-8eme-2022-2023-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,903,6,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-Maths-8eme-2010-2011-Mr-Haddagi-Moncef-College-H.sousse-.Sahloul.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1505,14,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-math-8eme-2010-2011-Mr-imed-chihaoui.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,503,0,0,0.055
8eme/mathematiques/devoirs/Devoir-de-Controle-N-2-mathematique-8eme-2010-2011-Mme-najah.pdf,CONTENU_MATH_FAIBLE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,681,0,0,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-2eme-Semestre-Math-8eme-2018-2019-Mr-Mansour-Jarradi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1069,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-College-pilote-Math-8eme-2011-2012-Mr-grairi-Mohsen.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,3488,4,0,0.016
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-College-pilote-Math-8eme-2012-2013-Mr-aloui-slah.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1619,13,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-College-pilote-Math-8eme-2012-2013-Mr-mehdi-khalfalli.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1654,13,0,0.023
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-College-pilote-math-8eme-2010-2011-Mr-gharbi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,5,4748,18,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Education-Civile-8eme-2023-2024-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1209,4,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Education-Civile-8eme-2023-2024-2-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,847,3,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Education-Civile-8eme-2023-2024-3-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,712,2,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2010-2011-Mr-Dhouib-Ridha.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,2698,3,0,0.019
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2010-2011-Mr-Meher-Riahi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1996,3,0,0.038
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2011-2012-Mr-BARKALLAH-Lotfi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,823,8,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2011-2012-Mr-MEJRI-ZIED.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1207,13,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2011-2012-Mr-gahbiche.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,860,11,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2011-2012-Mr-gharsalli-zinelabidine.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,1357,7,1,0.008
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2012-2013-Mr-Barkallah.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,840,3,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2013-2014-Mr-Abidi-hedi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1461,7,0,0.005
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2013-2014-Mr-Achouri-Mohsen-2.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1187,9,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2013-2014-Mr-ameur-mounir.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1288,12,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2014-2015-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2167,12,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2014-2015-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1167,6,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2014-2015-Mr-ayari-sallem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1039,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2015-2016-Mr-Ayari-Sallem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1183,9,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2015-2016-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2910,11,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2015-2016-Mr-Riadh-Zairi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,1,1357,11,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2015-2016-Mr-ZOUARI-SAMI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,930,10,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2016-2017-Mme-Allani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,5,3100,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2016-2017-Mr-Ayari-Sallem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1011,6,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2017-2018-Mr-Ghriss-Abderrahmen.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,8119,7,1,0.013
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2017-2018-Mr-Hafsi-Salem.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,7407,13,0,0.002
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2017-2018-Mr-Imed-Naceur-Et-Dorsaf-Ben-Ouhida.pdf,ENCODAGE_CORROMPU,8e,CERTAIN,CONTROLE,CONTENU,3,4388,11,1,0.17
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2018-2019-Mr-Ouerghi-Chokri.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1776,10,1,0.011
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2019-2020-Mme-Allani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,7,4084,10,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2019-2020-Mr-OUERGHI-CHOKRI.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,3797,13,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2021-2022-Mr-GHARBI-RIDHA.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,5746,8,0,0.058
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2022-2023-Mr-Alaya-Med.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,534,2,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2022-2023-Mr-GHARBI-RIDHA.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,3,1361,12,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2023-2024-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,4,1116,8,0,0.01
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-Math-8eme-2023-2024-2-.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,2,1129,10,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-3-math-8eme-_2009-2010_-Mr-gary-badredine.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,4,1008,7,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-College-pilote-Math-8eme-2010-2011-Mr-gharbi.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,3,1863,13,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-College-pilote-Math-8eme-2011-2012-Eleve-faress-rtibi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1093,12,1,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-College-pilote-Math-8eme-2015-2016-Mr-GHARBI-KAMEL.pdf,NIVEAU_INCERTAIN,,CONFLIT:7e/8e/9e,CORRIGE,CONTENU,3,1536,4,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-College-pilote-Math-8eme-2015-2016-Mr-Rahmouni-Zouheir.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,1784,2,1,0.001
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-8eme-2010-2011-Mr-Dhouib-Ridha.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,2913,3,0,0.029
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-8eme-2011-2012-Mr-BARKALLAH-Lotfi-2.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,697,6,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-8eme-2011-2012-Mr-BARKALLAH-Lotfi-3.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,840,13,0,0.0
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-8eme-2011-2012-Mr-BARKALLAH-Lotfi.pdf,VALIDE,8e,CERTAIN,CONTROLE,CONTENU,1,784,7,0,0.003
8eme/mathematiques/devoirs/Devoir-de-Controle-N-4-Math-8eme-2012-2013-Mme-zelfani.pdf,VALIDE,8e,CERTAIN,CONTROLE,NOM_FICHIER,2,1069,9,0,0.001
